user_id,user_link,user_name,user_nationality,user_level,user_badge,user_games,comment_date,recommend,score,comment
76561198835248061,https://steamcommunity.com/profiles/76561198835248061/,宝宝巴士来咯,"Simao, Yunnan, China",32,31,100,2024年8月20日,1,13.1,牢洛味大！黑猴之苦，多因世人不守戒律，放情纵欲…有人说，他智取赛博生辰纲，成了大英雄，也有人说，那个没被邀请去试玩会的根本不是他，真正的他，早就死在了贴吧里，还有人说，黑神话吧吧主洛恩佐的故事从来都没有发生过，他只不过是网友杜撰的一个笑话…牢洛虽然🤡，但这几年贡献的活大伙是有目共睹的，黑猴吧有什么神奇之处吗？那只是一个个普普通通希望中国游戏能走出国门登上世界舞台的人所构成的罢了。凭借着一份热爱，满腔热血为爱冲锋。专注，认真，便是幸福。以此致敬自己童年时期的大圣梦，致敬传奇黑神话吧吧主——洛恩佐
76561198252111500,https://steamcommunity.com/profiles/76561198252111500/,repeek,Taiwan,18,14,140,2024年8月20日,1,11.6,日日巡山岗，碌碌磨刀光。匆匆千里外，夜夜尽望乡。
Javysg,https://steamcommunity.com/id/Javysg/,Jv,Singapore,121,322,1169,2024年8月20日,1,9.1,开香槟咯!
76561198159052410,https://steamcommunity.com/profiles/76561198159052410/,Vaporized,"Anhui, China",50,15,285,2024年8月20日,1,9.8,我好害怕啊，你们说话啊，不会都在玩黑神话吧，我还在上班啊我好害怕啊，你们说话啊，不会都在玩黑神话吧，我还在上班啊我好害怕啊，你们说话啊，不会都在玩黑神话吧，我还在上班啊我好害怕啊，你们说话啊，不会都在玩黑神话吧，我还在上班啊我好害怕啊，你们说话啊，不会都在玩黑神话吧，我还在上班啊
76561199031782035,https://steamcommunity.com/profiles/76561199031782035/,何野,,25,-1,-1,2024年8月20日,1,14.9,非常好玩，不负期待
76561198114127348,https://steamcommunity.com/profiles/76561198114127348/,المراق Al-maraqq,Taiwan,25,31,178,2024年8月20日,1,17.9,FXCK IGN!
SpeecHZY,https://steamcommunity.com/id/SpeecHZY/,SpeecHZY,"Hunan, China",15,14,149,2024年8月20日,1,8.3,先留个好评然后去上课了，防止恶意差评偷家
76561198412080236,https://steamcommunity.com/profiles/76561198412080236/,龟龟里藏着输入法,,9,7,57,2024年8月20日,1,8.6,我直说了吧，这就是年度最佳。谁赞同谁反对？
76561198283066231,https://steamcommunity.com/profiles/76561198283066231/,zynox,,14,15,148,2024年8月20日,1,9.9,吾乃齐天大圣孙悟空 ！
76561198376130212,https://steamcommunity.com/profiles/76561198376130212/,秀QZ,,8,5,96,2024年8月20日,1,7.4,金猴奋起千钧棒，玉宇澄清万里埃今日欢呼孙大圣，只缘妖雾又重来！
76561199255578137,https://steamcommunity.com/profiles/76561199255578137/,m1KAsa,,38,29,104,2024年8月20日,1,0.9,你买了黑神话，大圣很高兴，因为你真的喜欢他。你没买黑神话，大圣也明白，因为你有你的81难。你开了风灵月影，大圣笑了，因为那就是他的本事。你买了盗版，大圣笑的更高兴，因为他看到了他的师弟。但是你要是道德绑架别人，大圣就很不高兴了，因为他仿佛看到了西天和天庭那群道貌岸然的家伙。
76561198191222369,https://steamcommunity.com/profiles/76561198191222369/,耳听八方特朗普,"Chengdu, Sichuan, China",66,27,314,2024年8月20日,1,8.7,糟糕的动作系统，花里胡哨的boss设计，迷一样的受击判定，灾难的杀害反馈，用力过猛的地图设计
76561199517175138,https://steamcommunity.com/profiles/76561199517175138/,派大星,,2,2,40,2024年8月20日,1,14.8,初期bug有点多老是卡住，希望优化一下，猴哥给我冲冲冲
xzhq1574,https://steamcommunity.com/id/xzhq1574/,酷泠臸尊,"Hengyang, Hunan, China",80,327,316,2024年8月20日,1,5.9,你曾在西部荒野上点燃篝火，拿起左轮来除暴安良；你曾在诺曼底滩头匍匐前进，手握长枪浴血荣光；你曾前往大马士革和埃及观光，穿越欧洲的海洋。而这一次，你将回到你的故乡，戴上这金箍，一曲奏罢，敢问路在何方！
76561198200144239,https://steamcommunity.com/profiles/76561198200144239/,Keenko,,-1,-1,-1,2024年8月20日,1,12.6,我曾在北欧神境弑神，我耳闻过恶灵之地的鬼怪传说；我踏遍山川异域觅求吉光片羽，我徜徉在车水马龙的洛圣都享受着纸醉金迷；我攀爬过哈兰贫民窟，捍卫即将消逝的光芒；我驰骋于大地之心，见证过时代巨轮下西部世界自我救赎的亡命徒；我既是中世纪猎魔人，亦是末世下的最后生还者。但此刻我终于可以脚踏祥云，头戴凤翅紫金冠；挥舞猿耳内微光如炬的神珍，负芒披苇越过湍瀑后的“水帘洞洞天”。
76561199425106392,https://steamcommunity.com/profiles/76561199425106392/,NineGravity,"Austin, Texas, United States",9,-1,-1,2024年8月20日,1,21.5,九九数完魔灭尽，三三行满道归根！降妖除魔斗罢艰险终修得金身正果!今日是中国玩家最幸福的一天！游戏科学是全中国玩家的英雄！独属中国玩家的西游浪漫史诗！
76561198975204646,https://steamcommunity.com/profiles/76561198975204646/,naimi,China,5,3,14,2024年8月20日,1,5.0,致所有天命人:“你曾在西部荒野燃起篝火，一把左轮除暴安良。也曾在诺曼底匍匐冲刺，一杆长枪 浴血荣光。你曾前往大马士革，埃及瞭望 度过欧洲海洋。这一次你回到家乡，腾云披挂，一曲奏罢 敢问路在何方。”
guanxi19960904,https://steamcommunity.com/id/guanxi19960904/,AnsaI,,63,107,2154,2024年8月20日,1,0.4,ign gs这些国外媒体是个勾巴！根本玩不懂这个游戏！天天搞政治正确，像个在粪坑里面的蛆虫一样让人恶心，需要用到吸粪车来彻底摧毁他们的老巢！黑神话这个游戏绝对10分！
76561198145177105,https://steamcommunity.com/profiles/76561198145177105/,牛市速回,China,10,-1,-1,2024年8月20日,1,10.9,超级好评啊我靠猴哥出世必将打败一切妖魔鬼怪
supervulcanrocky,https://steamcommunity.com/id/supervulcanrocky/,Laowang,,-1,-1,-1,2024年8月20日,1,11.1,去你妈的缺乏包容性和代表性
76561199142055578,https://steamcommunity.com/profiles/76561199142055578/,屮,,25,22,326,2024年8月20日,1,14.4,好玩，优化得努力
76561198890976614,https://steamcommunity.com/profiles/76561198890976614/,Komoreb1_,China,30,38,61,2024年8月20日,1,17.5,刚玩完开头，只能说牛逼，这质量，无敌了大圣！
76561199517781474,https://steamcommunity.com/profiles/76561199517781474/,mikrokosmos,"Chongqing, China",45,48,58,2024年8月20日,1,19.0,《黑神话悟空》让人们看见了国产3A的希望，也让未来弹窗广告又有新素材
76561199093827418,https://steamcommunity.com/profiles/76561199093827418/,xmma0w0,Hong Kong,11,8,142,2024年8月20日,1,2.1,十年前的《斗战神》，十年后的《黑神话悟空》感谢所有热爱游戏的开发者，希望这个行业越来越好~
76561199384317709,https://steamcommunity.com/profiles/76561199384317709/,Player 9527,China,47,41,68,2024年8月20日,1,11.8,懂不懂默认中文语音的含金量啊
76561198098806550,https://steamcommunity.com/profiles/76561198098806550/,Show.hand,,-1,-1,-1,2024年8月20日,1,5.3,先占个坑，游戏科学牛逼！中国单机游戏的再启程！
76561198110700779,https://steamcommunity.com/profiles/76561198110700779/,Yukkuri_bot,,15,15,307,2024年8月20日,1,19.6,好
76561198994577678,https://steamcommunity.com/profiles/76561198994577678/,.zZ,"Zhejiang, China",23,13,98,2024年8月20日,1,22.5,这次我终于回到家乡，成为儿时梦中的那位英雄
76561198355245500,https://steamcommunity.com/profiles/76561198355245500/,GT-YAIBA,,54,-1,-1,2024年8月20日,1,6.0,就说你呢，别在这翻看评论了，快去启动！
76561198295343982,https://steamcommunity.com/profiles/76561198295343982/,公主小喵,"Peking, Beijing, China",6,3,7,2024年8月20日,1,8.0,"有生以来玩过的最好玩的动作游戏，优化非常棒！中国工作室自己开发的第一款3A大作，全体华人的骄傲！精美的画面，精良的操作手感，精心设计的各种boss战，太好玩了，4.5小时打通第一关，我现在有点不舍得玩了。以下希望能帮助到有更多类似问题的玩家：本人配置，14900K +4090 ,一开始无法进入游戏，编译着色器时提示显存不足，网上查了下，很多人说是inter14代cpu脱肛了，需要降频，然而实际上解决问题的方法是bios关闭超线程。并没有对cpu或者内存进行降频处理。仅仅更改了关闭超线程就完美解决了。游玩过程中，没有发生任何闪退以及其他不良现象。游戏优化非常的好！"
shenqiazu666,https://steamcommunity.com/id/shenqiazu666/,神奇阿祖,"Baoding, Hebei, China",52,40,105,2024年8月20日,1,17.1,过了一遍完整的剧情，说点纯个人观点，总体而言感觉就是打boss模拟器，剧情有点虎头蛇尾了。首先是优点：1.场景设计不错，可以看出来是下了功夫的。2.打击动作不错，符合我心中对金箍棒这类武器的使用动作。3.模型设计不错，大到妖王，小到小怪，模型设计的大部分都不错。然后就是缺点：1.屎一样的空气墙遍布在地图各处，严重影响游玩体验。2.根本没有的流程引导，在前面五章还凑合，起码乱走能找到路，第六章我跟个无头苍蝇一样在那个空旷的花果山逛了近一个小时没有任何实质性的流程推进。3.完全不存在的地图系统，你既然做出了一大堆收集以及探索要素的内容，为什么不能做个地图？难道玩家在那迷路变得生气有利于游戏宣传？4.随处可见的穿模以及各种恶行bug，穿模不多说，大厂都不能完全避免，但是影响游戏流程的恶行bug比如第六章互动大蟋蟀永远互动不了，必须死一次才能互动，非常影响对游戏的观感。5.严重的优化问题，本人电脑是i7-13700kf加RTX4090加32G内存的组合，游戏安装在了固态硬盘中，游戏设置全拉满，2K分辨率的情况下甚至跑不到120帧以上，这还是往好了说，我游戏过程中绝大部分都是处于70-90帧，但是第六章给我掉到了50帧左右，请问这是什么优化，而且在游玩过程中我遇到了4次无故闪退的问题，希望后续更新能予以修正。剧情方面（剧透）开局序章玩家都喜欢的大圣被天庭干趴下了，正常玩家想的是什么，是向天庭复仇，杀上去，而开始玩的我确实是抱着这种想法玩下去的，我要重塑大圣真身，杀上凌霄宝殿，再来一次大闹天宫。但是实际玩下来呢？跟一个个夺走六根之一的大妖搏斗之后，在击败了大圣残存的肉身之后，接过大圣的金箍之后，现在该杀上。。。。。。鸣谢名单？我要的杀上天宫呢？为什么故事戛然而止了？虽然说故事写的很精彩，很多地方让我动容（牛魔王真兄弟），但是这么结尾算什么，大圣白死了？最后总结如果按照我自己的想法的话，我肯定是要给差评的，但是为什么我要给这个好评呢？因为黑猴需要这个好评，里程碑的质量不好，不代表他不是里程碑，这种迈出中国3A第一步的行为，是值得一个好评的，但是我的好评只是给这个里程碑，而不是游戏本身。
76561199445982275,https://steamcommunity.com/profiles/76561199445982275/,夜,,-1,-1,-1,2024年8月20日,1,13.0,你买了游戏，大圣很开心，因为他知道你很喜欢他你开风林月影，大圣很高兴，因为这本来就是他的本领你没买，大圣也理解，因为他知道你也有自己的八十一难你玩盗版，大圣也只会淡然一笑，毕竟哪个猴子猴孙没有一个齐天梦如果你花钱玩盗版，大圣会开心，因为他感觉看到了他的二师弟但是如果你以一个购买者去嘲笑，贬低，谩骂，道德绑架其他人，那么大圣就会不高兴了，因为他仿佛看到了西天那帮道貌岸然和天庭中以强权压迫缩小的那帮家伙
76561198386051030,https://steamcommunity.com/profiles/76561198386051030/,Anhelo_O,,27,16,251,2024年8月20日,1,12.6,国产游戏最黑神话的一天
kimifate0421,https://steamcommunity.com/id/kimifate0421/,Kimi Boi,,-1,-1,-1,2024年8月20日,1,19.9,我是如来佛祖玉皇大帝观音菩萨指定取西经特派使者花果山水帘洞齐天大圣孙悟空阿，帅的掉渣（一解压直接都绷不住了好吧）
76561198849762078,https://steamcommunity.com/profiles/76561198849762078/,AgWKer,,26,21,133,2024年8月20日,1,10.7,先开香槟
76561198354433181,https://steamcommunity.com/profiles/76561198354433181/,墨雪吟,,8,-1,-1,2024年8月20日,0,16.5,这是一个现象级游戏，但是他的难度注定了只适合魂游玩家，因此，进行难度分级是刚需。在没有难度分级之前，想要体验这款现象级游戏，你至少需要一个风灵月影
76561198920750196,https://steamcommunity.com/profiles/76561198920750196/,蝎子莱莱把你头打爆,China,3,-1,-1,2024年8月21日,1,3.2,没得说，精美的画面，引人入胜的剧情，还有各种细节，支持就完事了 ，希望以后有更多的中国3A游戏
qmswyx,https://steamcommunity.com/id/qmswyx/,qmswyx,"Beijing, China",10,6,75,2024年8月20日,1,8.3,好玩，初见大头儿子这个新手小boss很好打，四五个小时就打过了
76561198997570348,https://steamcommunity.com/profiles/76561198997570348/,Mr.Panda,Turkey,8,-1,-1,2024年8月21日,1,6.8,哈集美不是说要给差评吗，不会连几百块都拿不出来把？一群母猪臭婊子，还在这乱叫，湘赣川的女权母畜，咋不叫了，没人给你门彩礼连饭都吃不起了？
76561198098951826,https://steamcommunity.com/profiles/76561198098951826/,赛博义父来爱我,"Tianmen, Hubei, China",9,5,26,2024年8月20日,1,11.4,画面一流，音乐一流，玩法一流，地图很大，建模很精致，整体是非常不错的游戏。说几点我遇到的问题。我i7-12700F   4060ti，开超高关光追游戏崩了3次，开光追地面会出现很多紫色异常贴图。开高画质亮的地方特别亮，暗的地方完全一点都看不见（只有开光追才能看的到）。另外开场CG的时候卡顿严重，且声画不同步。除以上问题外，其他体验非常好，感谢游科。
76561199202950742,https://steamcommunity.com/profiles/76561199202950742/,RickZier,,24,21,59,2024年8月20日,1,7.9,"  解压完（设备管理硬盘缓冲设置可以快速解压），编译完，如果有序章闪退问题，关闭帧生成及可有效改善（亲测有效，一个小时没有再闪退过）；没有地图，弱引导 有些不适应记不住路，其他各个方面都体验很好，配音，场景，人物，妖怪，法宝，加点，自己搭配等等 还有各种隐藏的boss。很多很多，游玩体验很棒即使我使用3050ti的显卡也可以很好的游玩  ； 数据也有目共睹，工作日早上解封一小时平台在线人数就突破了130w 一个字：牛逼！！！ 作为我们的首款3A,味大，无需多盐"
